Fecha,Caudal,Zscore,Caudal_sin_cap,Caudal_log,Caudal_boxcox,Caudal_diff
2010-09-17,3.2621428571428566,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-18,3.2621428571428575,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-19,3.2621428571428575,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,-0.05500000000000016
2010-09-20,3.2858571428571426,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.05500000000000016
2010-09-21,3.2939999999999996,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-22,3.278285714285714,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-23,3.270714285714285,0.024220973788125946,3.436,1.4897530694881207,2.061618758468195,0.16599999999999993
2010-09-24,3.2532857142857137,0.09234738509652528,3.327,1.4648744612427478,1.979196590117139,-0.10899999999999999
2010-09-25,3.253285714285714,0.19672454737636635,3.16,1.425515074273172,1.8517014330483417,-0.16699999999999982
2010-09-26,3.2454285714285716,0.19547452148079952,3.162,1.4259957279714426,1.853237325282032,0.0019999999999997797
2010-09-27,3.2728571428571427,0.20422470274976812,3.148,1.4226262903672808,1.8424813899143755,-0.01399999999999979
2010-09-28,3.2804285714285712,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.12199999999999989
2010-09-29,3.383714285714285,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,-0.05500000000000016
2010-09-30,3.425,0.09578151218630235,3.628,1.5321248093314301,2.2053628279424156,0.41300000000000026
2010-10-01,3.4581428571428567,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,-0.24800000000000022
2010-10-02,3.4581428571428567,0.2551598138710897,3.883,1.5857597850795233,2.3936080650679377,0.5030000000000001
2010-10-03,3.434571428571428,0.014845779571373665,3.451,1.4931287900337173,2.072913942578153,-0.43199999999999994
2010-10-04,3.3362857142857143,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,-0.07100000000000017
2010-10-05,3.273428571428571,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,-0.10999999999999988
2010-10-06,3.154428571428571,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,-0.2200000000000002
2010-10-07,3.0971428571428565,0.3342273958887321,2.94,1.3711807233098425,1.681351626021416,-0.10999999999999988
2010-10-08,3.0657142857142854,0.3342273958887321,2.94,1.3711807233098425,1.681351626021416,0.0
2010-10-09,3.0342857142857143,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,0.10999999999999988
2010-10-10,3.018571428571428,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,0.0
2010-10-11,3.0342857142857143,0.19672454737636635,3.16,1.425515074273172,1.8517014330483417,0.11000000000000032
2010-10-12,3.05,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,-0.11000000000000032
2010-10-13,3.0342857142857134,0.3342273958887321,2.94,1.3711807233098425,1.681351626021416,-0.10999999999999988
2010-10-14,3.0185714285714282,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,0.10999999999999988
2010-10-15,2.987142857142857,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,0.0
2010-10-16,2.9871428571428567,0.3342273958887321,2.94,1.3711807233098425,1.681351626021416,-0.10999999999999988
2010-10-17,3.084428571428571,0.3342273958887321,2.94,1.3711807233098425,1.681351626021416,0.0
2010-10-18,3.146285714285714,0.3342273958887321,2.94,1.3711807233098425,1.681351626021416,0.0
2010-10-19,3.228285714285714,0.2654759716325494,3.05,1.3987168811184478,1.7668789867991221,0.10999999999999988
2010-10-20,3.3245714285714283,0.09140642155181791,3.621,1.5306111318881295,2.2001533296636544,0.5710000000000002
2010-10-21,3.3874285714285715,0.005154634757697717,3.483,1.5002924651733025,2.0969727847977575,-0.1379999999999999
2010-10-22,3.4837142857142855,0.09328146039516842,3.624,1.5312601313700764,2.2023862544370876,0.14100000000000001
2010-10-23,3.6272857142857142,0.08703133091733348,3.614,1.5290951597515618,2.194941520429976,-0.010000000000000231
2010-10-24,3.7875714285714284,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,-0.23399999999999999
2010-10-25,3.880714285714286,0.08703133091733348,3.614,1.5290951597515618,2.194941520429976,0.23399999999999999
2010-10-26,4.045285714285714,0.36266204088984816,4.055,1.6203778524724346,2.5189767856338428,0.44099999999999984
2010-10-27,4.780714285714287,0.7926709489648829,4.743,1.7479817218821596,3.0088863251321527,0.6880000000000006
2010-10-28,5.1621428571428565,0.4126630767125266,4.135,1.6360798433805215,2.5768702095018914,-0.6080000000000005
2010-10-29,5.2782857142857145,0.8132963762417373,4.776,1.753711401590525,3.0319574472904556,0.641
2010-10-30,5.208142857142858,3.3045979861066894,8.762,2.278497297464956,5.613165669527289,3.9860000000000007
2010-10-31,4.997714285714285,1.6095628717178911,6.05,1.9530276168241774,3.8973015462403615,-2.7120000000000006
2010-11-01,4.893,0.5951668574653027,4.427,1.6913864950812676,2.7860492225315663,-1.6230000000000002
2010-11-02,4.658142857142857,0.05578068352815958,3.564,1.5181994319998293,2.1576466141723727,-0.8629999999999995
2010-11-03,4.224428571428571,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,-0.29400000000000004
2010-11-04,3.958428571428571,0.04547141401276415,3.402,1.4820589831042699,2.0359743429325396,0.13200000000000012
2010-11-05,3.9528571428571424,0.21422490991430382,3.132,1.4187615512573921,1.8301754441976985,-0.27
2010-11-06,4.380999999999999,1.4070586766360436,5.726,1.9059806133180779,3.6815692336523007,2.594
2010-11-07,4.797285714285715,0.445788762945051,4.188,1.6463482664541973,2.615083020248369,-1.5380000000000003
2010-11-08,5.116714285714286,0.5707913525017472,4.388,1.6841742585481176,2.758298453282467,0.20000000000000018
2010-11-09,5.327142857142857,1.9289444880352495,6.561,2.023003456576133,4.232254302742942,2.173
2010-11-10,5.114,1.6933146067208777,6.184,1.9718563309998984,3.985743911536735,-0.3769999999999998
2010-11-11,5.0682857142857145,1.3520575372310975,5.638,1.892810713297783,3.6224965157837272,-0.5460000000000003
2010-11-12,5.027428571428572,0.7064191621707626,4.605,1.7236590565241232,2.912004078996746,-1.0329999999999995
2010-11-13,4.906142857142858,0.47453935854309126,4.234,1.655175804107954,2.648158989641656,-0.37100000000000044
2010-11-14,4.836571428571429,0.24578461965433746,3.868,1.5826831751252808,2.3826150264643675,-0.3660000000000001
2010-11-15,4.623714285714286,0.3920376494356721,4.102,1.6296326197196198,2.553020591713129,0.23400000000000043
2010-11-16,4.574,1.3983084953670748,5.712,1.903896969164905,3.6721853109704883,1.6099999999999994
2010-11-17,4.610571428571428,1.3889333011503229,5.697,1.9016596649279132,3.662125250618777,-0.01499999999999968
2010-11-18,4.6450000000000005,0.42078824503371176,4.148,1.63860828973388,2.586253511338791,-1.5490000000000004
2010-11-19,4.636571428571428,0.4889146563421111,4.257,1.6595605218373108,2.6646660278412932,0.10899999999999999
2010-11-20,4.389857142857143,0.6345426731756623,4.49,1.7029282555214393,2.830759288163899,0.23300000000000054
2010-11-21,4.276,0.39641274007015626,4.109,1.6310036903486609,2.5580832685511243,-0.3810000000000002
2010-11-22,4.365285714285714,0.3551618855164466,4.043,1.6180011430945882,2.5102702746905385,-0.06599999999999984
2010-11-23,4.424285714285714,0.31891113454500464,3.985,1.6064334034138015,2.468104806974238,-0.058000000000000274
2010-11-24,4.448857142857142,0.8907979817668893,4.9,1.7749523509116738,3.1183248096626954,0.9150000000000005
2010-11-25,4.520428571428572,0.8114213373983868,4.773,1.7531918760787966,3.029861587267678,-0.12700000000000067
2010-11-26,4.582571428571429,0.7470450037766886,4.67,1.7351891177396608,2.9577188075138254,-0.10299999999999976
2010-11-27,4.635571428571429,0.7420449001944207,4.662,1.7337771866897078,2.9521002950738735,-0.008000000000000007
2010-11-28,4.605571428571428,0.70954422690968,4.61,1.724550719534605,2.915525828253496,-0.0519999999999996
2010-11-29,4.601,0.6270425178022603,4.478,1.7007400708408864,2.8222542397753707,-0.13200000000000056
2010-11-30,4.637714285714286,0.5507909381726758,4.356,1.6782174278289261,2.7354863132177187,-0.12199999999999989
2010-12-01,5.515999999999999,0.7595452627323585,4.69,1.7387102481382397,2.9717554401008806,0.3340000000000005
